event_id,event_type,failure_type,payment_method,retry_count,amount,customer_id,merchant_id,checkout_duration_seconds,payment_page_reached,payment_attempted,chosen_action,revenue_recovered,success,oracle_action,oracle_recovered,regret,action_match
EVT_00003453,SUBSCRIPTION_FAILURE,,CARD,0,6575.94,CUS_000096,MER_00065,0,False,False,ALTERNATIVE_PAYMENT,6575.94,1.0,ALTERNATIVE_PAYMENT,6575.94,0.0,True
EVT_00003455,PAYMENT_FAILURE,TIMEOUT,WALLET,2,4825.99,CUS_001334,MER_00062,0,False,False,ALTERNATIVE_PAYMENT,4825.99,1.0,ALTERNATIVE_PAYMENT,4825.99,0.0,True
EVT_00003462,SUBSCRIPTION_FAILURE,,UPI,0,9734.54,CUS_001176,MER_00005,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,9734.54,9734.54,False
EVT_00003465,CHECKOUT_ABANDONMENT,,UPI,0,1041.11,CUS_000282,MER_00051,827,True,True,RECOVERY_REMINDER,1041.11,1.0,ALTERNATIVE_PAYMENT,1041.11,0.0,False
EVT_00003469,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,3,1774.19,CUS_001453,MER_00045,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003473,CHECKOUT_ABANDONMENT,,NETBANKING,0,880.86,CUS_001087,MER_00188,516,True,False,RECOVERY_REMINDER,880.86,1.0,ALTERNATIVE_PAYMENT,880.86,0.0,False
EVT_00003478,CHECKOUT_ABANDONMENT,,UPI,0,991.31,CUS_000200,MER_00177,35,True,True,RECOVERY_REMINDER,991.31,1.0,ALTERNATIVE_PAYMENT,991.31,0.0,False
EVT_00003481,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,1911.44,CUS_001130,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003510,CHECKOUT_ABANDONMENT,,CARD,0,3735.1,CUS_001319,MER_00083,322,True,True,RECOVERY_REMINDER,3735.1,1.0,ALTERNATIVE_PAYMENT,3735.1,0.0,False
EVT_00003569,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,3,5417.87,CUS_000302,MER_00142,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,5417.87,5417.87,False
EVT_00003574,SUBSCRIPTION_FAILURE,,CARD,0,6750.62,CUS_000226,MER_00060,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,6750.62,6750.62,False
EVT_00003594,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,1,5015.81,CUS_001890,MER_00034,0,False,False,ALTERNATIVE_PAYMENT,5015.81,1.0,ALTERNATIVE_PAYMENT,5015.81,0.0,True
EVT_00003602,PAYMENT_FAILURE,TIMEOUT,UPI,0,14112.9,CUS_001380,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,14112.9,14112.9,False
EVT_00003611,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,6231.42,CUS_000328,MER_00123,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003628,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,2732.77,CUS_000488,MER_00068,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003633,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,1915.97,CUS_000150,MER_00139,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003636,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,30226.41,CUS_001254,MER_00010,0,False,False,ALTERNATIVE_PAYMENT,30226.41,1.0,ALTERNATIVE_PAYMENT,30226.41,0.0,True
EVT_00003638,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,1784.73,CUS_000587,MER_00155,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003641,SUBSCRIPTION_FAILURE,,UPI,0,12711.86,CUS_001921,MER_00022,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003643,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,10311.61,CUS_001442,MER_00157,0,False,False,ALTERNATIVE_PAYMENT,10311.61,1.0,ALTERNATIVE_PAYMENT,10311.61,0.0,True
EVT_00003646,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,16396.53,CUS_000604,MER_00177,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,16396.53,16396.53,False
EVT_00003660,CHECKOUT_ABANDONMENT,,NETBANKING,0,3269.41,CUS_001507,MER_00130,601,True,False,RECOVERY_REMINDER,3269.41,1.0,ALTERNATIVE_PAYMENT,3269.41,0.0,False
EVT_00003664,CHECKOUT_ABANDONMENT,,UPI,0,3290.55,CUS_000285,MER_00197,882,True,False,RECOVERY_REMINDER,3290.55,1.0,RECOVERY_REMINDER,3290.55,0.0,True
EVT_00003678,CHECKOUT_ABANDONMENT,,UPI,0,6602.0,CUS_001788,MER_00173,834,True,False,RECOVERY_REMINDER,6602.0,1.0,ALTERNATIVE_PAYMENT,6602.0,0.0,False
EVT_00003685,CHECKOUT_ABANDONMENT,,UPI,0,4553.88,CUS_001392,MER_00130,466,True,False,RECOVERY_REMINDER,4553.88,1.0,RECOVERY_REMINDER,4553.88,0.0,True
EVT_00003690,CHECKOUT_ABANDONMENT,,UPI,0,3189.78,CUS_001345,MER_00143,470,True,False,RECOVERY_REMINDER,3189.78,1.0,ALTERNATIVE_PAYMENT,3189.78,0.0,False
EVT_00003696,CHECKOUT_ABANDONMENT,,CARD,0,12253.38,CUS_000885,MER_00011,776,True,False,RECOVERY_REMINDER,12253.38,1.0,ALTERNATIVE_PAYMENT,12253.38,0.0,False
EVT_00003706,SUBSCRIPTION_FAILURE,,UPI,0,2740.11,CUS_001650,MER_00121,0,False,False,ALTERNATIVE_PAYMENT,2740.11,1.0,ALTERNATIVE_PAYMENT,2740.11,0.0,True
EVT_00003711,PAYMENT_FAILURE,TIMEOUT,UPI,3,9157.83,CUS_000081,MER_00007,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003719,PAYMENT_FAILURE,NETWORK_ERROR,CARD,0,796.1,CUS_001266,MER_00146,0,False,False,ALTERNATIVE_PAYMENT,796.1,1.0,ALTERNATIVE_PAYMENT,796.1,0.0,True
EVT_00003728,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,13035.3,CUS_000633,MER_00183,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003729,CHECKOUT_ABANDONMENT,,UPI,0,40428.06,CUS_001610,MER_00035,526,True,False,RECOVERY_REMINDER,40428.06,1.0,ALTERNATIVE_PAYMENT,40428.06,0.0,False
EVT_00003762,PAYMENT_FAILURE,TIMEOUT,NETBANKING,1,6071.92,CUS_001590,MER_00042,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,6071.92,6071.92,False
EVT_00003764,CHECKOUT_ABANDONMENT,,NETBANKING,0,4237.52,CUS_001271,MER_00103,287,True,False,RECOVERY_REMINDER,4237.52,1.0,ALTERNATIVE_PAYMENT,4237.52,0.0,False
EVT_00003773,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,2593.78,CUS_001706,MER_00162,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003780,CHECKOUT_ABANDONMENT,,WALLET,0,846.56,CUS_000111,MER_00046,824,True,False,RECOVERY_REMINDER,0.0,0.0,RETRY_LATER,846.56,846.56,False
EVT_00003799,SUBSCRIPTION_FAILURE,,CARD,0,7996.89,CUS_000356,MER_00162,0,False,False,ALTERNATIVE_PAYMENT,7996.89,1.0,ALTERNATIVE_PAYMENT,7996.89,0.0,True
EVT_00003801,PAYMENT_FAILURE,TIMEOUT,UPI,0,9332.6,CUS_000548,MER_00048,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,9332.6,9332.6,False
EVT_00003815,CHECKOUT_ABANDONMENT,,CARD,0,965.45,CUS_000297,MER_00117,591,False,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,965.45,965.45,False
EVT_00003816,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,0,4385.37,CUS_001764,MER_00123,0,False,False,ALTERNATIVE_PAYMENT,4385.37,1.0,ALTERNATIVE_PAYMENT,4385.37,0.0,True
EVT_00003836,SUBSCRIPTION_FAILURE,,CARD,0,17007.75,CUS_000338,MER_00135,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,17007.75,17007.75,False
EVT_00003845,CHECKOUT_ABANDONMENT,,UPI,0,6049.92,CUS_001461,MER_00162,519,True,False,RECOVERY_REMINDER,6049.92,1.0,ALTERNATIVE_PAYMENT,6049.92,0.0,False
EVT_00003849,CHECKOUT_ABANDONMENT,,UPI,0,7571.05,CUS_001663,MER_00018,629,True,False,RECOVERY_REMINDER,7571.05,1.0,ALTERNATIVE_PAYMENT,7571.05,0.0,False
EVT_00003860,SUBSCRIPTION_FAILURE,,UPI,0,4552.5,CUS_000308,MER_00071,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4552.5,4552.5,False
EVT_00003865,CHECKOUT_ABANDONMENT,,CARD,0,6491.88,CUS_001787,MER_00144,822,True,False,RECOVERY_REMINDER,6491.88,1.0,ALTERNATIVE_PAYMENT,6491.88,0.0,False
EVT_00003866,CHECKOUT_ABANDONMENT,,UPI,0,5278.17,CUS_001219,MER_00180,62,True,False,RECOVERY_REMINDER,5278.17,1.0,ALTERNATIVE_PAYMENT,5278.17,0.0,False
EVT_00003869,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,27035.33,CUS_001754,MER_00101,0,False,False,ALTERNATIVE_PAYMENT,27035.33,1.0,ALTERNATIVE_PAYMENT,27035.33,0.0,True
EVT_00003877,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,2982.38,CUS_001375,MER_00141,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,2982.38,2982.38,False
EVT_00003904,SUBSCRIPTION_FAILURE,,WALLET,0,4081.62,CUS_001404,MER_00122,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003914,CHECKOUT_ABANDONMENT,,UPI,0,1432.19,CUS_001250,MER_00186,561,True,False,RECOVERY_REMINDER,1432.19,1.0,ALTERNATIVE_PAYMENT,1432.19,0.0,False
EVT_00003923,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,8295.13,CUS_001559,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003931,PAYMENT_FAILURE,NETWORK_ERROR,UPI,1,4374.64,CUS_001397,MER_00168,0,False,False,ALTERNATIVE_PAYMENT,4374.64,1.0,ALTERNATIVE_PAYMENT,4374.64,0.0,True
EVT_00003933,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,1841.37,CUS_000095,MER_00083,0,False,False,ALTERNATIVE_PAYMENT,1841.37,1.0,ALTERNATIVE_PAYMENT,1841.37,0.0,True
EVT_00003936,CHECKOUT_ABANDONMENT,,CARD,0,14618.31,CUS_001010,MER_00181,890,True,False,RECOVERY_REMINDER,14618.31,1.0,ALTERNATIVE_PAYMENT,14618.31,0.0,False
EVT_00003942,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,14049.02,CUS_000464,MER_00168,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,14049.02,14049.02,False
EVT_00003945,CHECKOUT_ABANDONMENT,,CARD,0,3780.2,CUS_001126,MER_00008,741,True,True,RECOVERY_REMINDER,3780.2,1.0,ALTERNATIVE_PAYMENT,3780.2,0.0,False
EVT_00003957,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,2807.5,CUS_000673,MER_00024,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,2807.5,2807.5,False
EVT_00003963,CHECKOUT_ABANDONMENT,,WALLET,0,10481.13,CUS_000188,MER_00163,263,True,False,RECOVERY_REMINDER,10481.13,1.0,ALTERNATIVE_PAYMENT,10481.13,0.0,False
EVT_00003964,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,2,4073.28,CUS_001902,MER_00111,0,False,False,ALTERNATIVE_PAYMENT,4073.28,1.0,ALTERNATIVE_PAYMENT,4073.28,0.0,True
EVT_00003973,SUBSCRIPTION_FAILURE,,CARD,0,3241.34,CUS_000381,MER_00120,0,False,False,ALTERNATIVE_PAYMENT,3241.34,1.0,ALTERNATIVE_PAYMENT,3241.34,0.0,True
EVT_00003976,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,947.69,CUS_000795,MER_00142,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003999,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,3,3018.91,CUS_001004,MER_00063,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004004,CHECKOUT_ABANDONMENT,,CARD,0,2669.04,CUS_001651,MER_00014,244,True,True,RECOVERY_REMINDER,2669.04,1.0,ALTERNATIVE_PAYMENT,2669.04,0.0,False
EVT_00004005,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,6215.19,CUS_001084,MER_00187,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004014,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,0,1204.78,CUS_000576,MER_00082,0,False,False,ALTERNATIVE_PAYMENT,1204.78,1.0,ALTERNATIVE_PAYMENT,1204.78,0.0,True
EVT_00004015,SUBSCRIPTION_FAILURE,,CARD,0,3785.63,CUS_001923,MER_00161,0,False,False,ALTERNATIVE_PAYMENT,3785.63,1.0,ALTERNATIVE_PAYMENT,3785.63,0.0,True
EVT_00004021,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,0,6418.96,CUS_000165,MER_00114,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,6418.96,6418.96,False
EVT_00004024,PAYMENT_FAILURE,TIMEOUT,CARD,2,3924.85,CUS_001960,MER_00156,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,3924.85,3924.85,False
EVT_00004038,PAYMENT_FAILURE,TIMEOUT,UPI,3,10944.81,CUS_001088,MER_00062,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004046,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,5088.25,CUS_001162,MER_00140,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004050,SUBSCRIPTION_FAILURE,,NETBANKING,0,21686.8,CUS_001464,MER_00117,0,False,False,ALTERNATIVE_PAYMENT,21686.8,1.0,ALTERNATIVE_PAYMENT,21686.8,0.0,True
EVT_00004053,PAYMENT_FAILURE,TIMEOUT,UPI,0,1388.47,CUS_000790,MER_00057,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,1388.47,1388.47,False
EVT_00004058,PAYMENT_FAILURE,TIMEOUT,CARD,3,16525.74,CUS_001307,MER_00008,0,False,False,ALTERNATIVE_PAYMENT,16525.74,1.0,ALTERNATIVE_PAYMENT,16525.74,0.0,True
EVT_00004074,SUBSCRIPTION_FAILURE,,CARD,0,598.53,CUS_000417,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004081,SUBSCRIPTION_FAILURE,,UPI,0,790.48,CUS_001353,MER_00107,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004082,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,2679.25,CUS_001124,MER_00122,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,2679.25,2679.25,False
EVT_00004083,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,1,6917.45,CUS_000105,MER_00110,0,False,False,ALTERNATIVE_PAYMENT,6917.45,1.0,ALTERNATIVE_PAYMENT,6917.45,0.0,True
EVT_00004084,CHECKOUT_ABANDONMENT,,UPI,0,34499.46,CUS_000165,MER_00004,568,False,True,RECOVERY_REMINDER,34499.46,1.0,RECOVERY_REMINDER,34499.46,0.0,True
EVT_00004120,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,11105.63,CUS_001788,MER_00123,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004125,SUBSCRIPTION_FAILURE,,CARD,0,13554.49,CUS_000569,MER_00065,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,13554.49,13554.49,False
EVT_00004131,SUBSCRIPTION_FAILURE,,UPI,0,6677.38,CUS_000780,MER_00138,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004132,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,1387.11,CUS_000999,MER_00126,0,False,False,ALTERNATIVE_PAYMENT,1387.11,1.0,ALTERNATIVE_PAYMENT,1387.11,0.0,True
EVT_00004133,PAYMENT_FAILURE,NETWORK_ERROR,CARD,0,12256.85,CUS_000561,MER_00035,0,False,False,ALTERNATIVE_PAYMENT,12256.85,1.0,ALTERNATIVE_PAYMENT,12256.85,0.0,True
EVT_00004138,CHECKOUT_ABANDONMENT,,CARD,0,10256.67,CUS_001046,MER_00068,455,True,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,10256.67,10256.67,False
EVT_00004141,SUBSCRIPTION_FAILURE,,CARD,0,2752.67,CUS_000195,MER_00060,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,2752.67,2752.67,False
EVT_00004142,SUBSCRIPTION_FAILURE,,UPI,0,9524.93,CUS_001290,MER_00185,0,False,False,ALTERNATIVE_PAYMENT,9524.93,1.0,ALTERNATIVE_PAYMENT,9524.93,0.0,True
EVT_00004146,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,1044.29,CUS_000473,MER_00124,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004153,CHECKOUT_ABANDONMENT,,UPI,0,1316.58,CUS_000398,MER_00075,681,False,False,RECOVERY_REMINDER,1316.58,1.0,ALTERNATIVE_PAYMENT,1316.58,0.0,False
EVT_00004155,PAYMENT_FAILURE,TIMEOUT,CARD,0,6742.12,CUS_001816,MER_00091,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004164,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,1637.14,CUS_000877,MER_00117,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004169,SUBSCRIPTION_FAILURE,,NETBANKING,0,5320.3,CUS_000476,MER_00026,0,False,False,ALTERNATIVE_PAYMENT,5320.3,1.0,ALTERNATIVE_PAYMENT,5320.3,0.0,True
EVT_00004181,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,1,15041.07,CUS_001248,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,15041.07,1.0,ALTERNATIVE_PAYMENT,15041.07,0.0,True
EVT_00004187,SUBSCRIPTION_FAILURE,,WALLET,0,5638.58,CUS_000861,MER_00151,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,5638.58,5638.58,False
EVT_00004201,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,11397.33,CUS_000486,MER_00068,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,11397.33,11397.33,False
EVT_00004205,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,2,5092.18,CUS_001936,MER_00105,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,5092.18,5092.18,False
EVT_00004207,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,2,14161.57,CUS_001646,MER_00111,0,False,False,ALTERNATIVE_PAYMENT,14161.57,1.0,ALTERNATIVE_PAYMENT,14161.57,0.0,True
EVT_00004221,SUBSCRIPTION_FAILURE,,UPI,0,7413.05,CUS_000859,MER_00076,0,False,False,ALTERNATIVE_PAYMENT,7413.05,1.0,ALTERNATIVE_PAYMENT,7413.05,0.0,True
EVT_00004229,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,4800.06,CUS_001204,MER_00123,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004235,CHECKOUT_ABANDONMENT,,UPI,0,3754.02,CUS_000218,MER_00027,395,False,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,3754.02,3754.02,False
EVT_00004242,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,5108.65,CUS_000825,MER_00037,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004249,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,WALLET,0,10956.95,CUS_001006,MER_00134,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004250,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,2,1650.96,CUS_000664,MER_00057,0,False,False,ALTERNATIVE_PAYMENT,1650.96,1.0,ALTERNATIVE_PAYMENT,1650.96,0.0,True
EVT_00004265,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,6208.3,CUS_000037,MER_00094,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004266,SUBSCRIPTION_FAILURE,,CARD,0,8345.92,CUS_001907,MER_00043,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004273,CHECKOUT_ABANDONMENT,,CARD,0,3411.84,CUS_000368,MER_00080,759,True,False,RECOVERY_REMINDER,3411.84,1.0,ALTERNATIVE_PAYMENT,3411.84,0.0,False
EVT_00004274,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,2,3060.49,CUS_001953,MER_00143,0,False,False,ALTERNATIVE_PAYMENT,3060.49,1.0,ALTERNATIVE_PAYMENT,3060.49,0.0,True
EVT_00004287,CHECKOUT_ABANDONMENT,,CARD,0,12285.78,CUS_001057,MER_00192,212,True,True,RECOVERY_REMINDER,12285.78,1.0,ALTERNATIVE_PAYMENT,12285.78,0.0,False
EVT_00004294,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,2,4154.01,CUS_000540,MER_00002,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,4154.01,4154.01,False
EVT_00004303,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,1,9699.15,CUS_000758,MER_00011,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,9699.15,9699.15,False
EVT_00004306,CHECKOUT_ABANDONMENT,,CARD,0,1444.86,CUS_001840,MER_00144,819,True,True,RECOVERY_REMINDER,1444.86,1.0,ALTERNATIVE_PAYMENT,1444.86,0.0,False
EVT_00004333,CHECKOUT_ABANDONMENT,,NETBANKING,0,2852.95,CUS_000414,MER_00079,212,True,False,RECOVERY_REMINDER,2852.95,1.0,RECOVERY_REMINDER,2852.95,0.0,True
EVT_00004341,CHECKOUT_ABANDONMENT,,CARD,0,10747.58,CUS_000812,MER_00005,742,True,False,RECOVERY_REMINDER,10747.58,1.0,RECOVERY_REMINDER,10747.58,0.0,True
EVT_00004349,SUBSCRIPTION_FAILURE,,UPI,0,3928.57,CUS_000866,MER_00107,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,3928.57,3928.57,False
EVT_00004351,SUBSCRIPTION_FAILURE,,UPI,0,1293.03,CUS_001742,MER_00049,0,False,False,ALTERNATIVE_PAYMENT,1293.03,1.0,ALTERNATIVE_PAYMENT,1293.03,0.0,True
EVT_00004358,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,2,17459.87,CUS_001000,MER_00132,0,False,False,ALTERNATIVE_PAYMENT,17459.87,1.0,ALTERNATIVE_PAYMENT,17459.87,0.0,True
EVT_00004359,PAYMENT_FAILURE,TIMEOUT,UPI,3,3999.08,CUS_001891,MER_00008,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004360,CHECKOUT_ABANDONMENT,,CARD,0,13090.71,CUS_001483,MER_00042,741,True,False,RECOVERY_REMINDER,13090.71,1.0,ALTERNATIVE_PAYMENT,13090.71,0.0,False
EVT_00004363,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,5070.8,CUS_001657,MER_00012,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,5070.8,5070.8,False
EVT_00004379,SUBSCRIPTION_FAILURE,,NETBANKING,0,19269.81,CUS_001022,MER_00072,0,False,False,ALTERNATIVE_PAYMENT,19269.81,1.0,ALTERNATIVE_PAYMENT,19269.81,0.0,True
EVT_00004410,CHECKOUT_ABANDONMENT,,NETBANKING,0,32344.54,CUS_001995,MER_00178,331,True,False,RECOVERY_REMINDER,32344.54,1.0,ALTERNATIVE_PAYMENT,32344.54,0.0,False
EVT_00004411,CHECKOUT_ABANDONMENT,,CARD,0,3073.19,CUS_000172,MER_00012,618,True,True,RECOVERY_REMINDER,3073.19,1.0,ALTERNATIVE_PAYMENT,3073.19,0.0,False
EVT_00004420,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,2,3512.94,CUS_000560,MER_00008,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004423,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,7372.92,CUS_002000,MER_00167,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,7372.92,7372.92,False
EVT_00004437,SUBSCRIPTION_FAILURE,,CARD,0,2462.58,CUS_000555,MER_00027,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
