event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,event_hour,day_of_week,month,log_amount,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,chosen_action,chosen_probability,chosen_net_value,decision_explanation,actual_recovered
EVT_00008935,ALTERNATIVE_PAYMENT,True,ALLOWED,0.437344,1,16086.1,PAYMENT_FAILURE,2026-08-22 12:40:11,CUS_000359,MER_00114,16086.1,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,14.59,0,False,False,0,0,0,0.257344,163,50,47,3,0.94,8752.36,0.5219,2,CARD,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,12,5,8,9.685772987570402,0.94,8752.36,0.7179,321.722,1,1,0,ALTERNATIVE_PAYMENT,0.49567914067658697,7968.544224837646,alternative payment has strongest net expected value; strong customer payment history; high-value transaction,16086.1
EVT_00003569,ALTERNATIVE_PAYMENT,True,ALLOWED,0.441712,0,0.0,PAYMENT_FAILURE,2026-08-19 05:20:49,CUS_000302,MER_00142,5417.87,INR,WALLET,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,8.46,0,False,False,0,0,0,0.411712,1244,12,11,1,0.9167,3628.63,0.7024,57,CARD,RETAIL,MEDIUM,2317.11,0.8986,0.1014,5,2,8,8.597642585612368,0.9167,3628.63,0.8986,451.4891666666667,0,1,1,ALTERNATIVE_PAYMENT,0.4513976682876025,2440.613885085353,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00004515,ALTERNATIVE_PAYMENT,True,ALLOWED,0.33581,0,0.0,PAYMENT_FAILURE,2026-08-06 01:08:16,CUS_001249,MER_00117,16332.96,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,7.97,0,False,False,0,0,0,0.15581,508,12,11,1,0.9167,25844.51,0.8833,1,UPI,TRAVEL,SMALL,11500.96,0.8461,0.1539,1,3,8,9.701001655035585,0.9167,25844.51,0.8461,1361.08,1,1,1,ALTERNATIVE_PAYMENT,0.39976968914836153,6524.422342072623,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00003799,ALTERNATIVE_PAYMENT,True,ALLOWED,0.589413,1,7996.89,SUBSCRIPTION_FAILURE,2026-08-05 23:40:03,CUS_000356,MER_00162,7996.89,INR,CARD,DESKTOP,AT_RISK,,0,22.99,0,False,False,287,23,1,0.559413,1488,30,29,1,0.9667,6205.77,0.7294,87,CARD,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,23,2,8,8.986933035873825,0.9667,6205.77,0.8922,266.563,0,1,0,ALTERNATIVE_PAYMENT,0.5276079086982736,4214.222408990137,alternative payment has strongest net expected value; strong customer payment history,7996.89
EVT_00004410,ALTERNATIVE_PAYMENT,True,ALLOWED,0.845863,1,32344.54,CHECKOUT_ABANDONMENT,2026-08-28 21:38:38,CUS_001995,MER_00178,32344.54,INR,NETBANKING,MOBILE,AT_RISK,,0,24.81,331,True,False,0,0,0,0.815863,1138,41,40,1,0.9756,44428.82,0.4185,10,UPI,EDUCATION,SMALL,7809.93,0.9459,0.0541,21,4,8,10.384231423345682,0.9756,44428.82,0.9459,788.8912195121951,1,1,0,RECOVERY_REMINDER,0.8980925423344973,29046.390159239843,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,32344.54
EVT_00003360,ALTERNATIVE_PAYMENT,True,ALLOWED,0.542357,0,0.0,PAYMENT_FAILURE,2026-08-19 05:21:20,CUS_001250,MER_00070,2629.3,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,25.78,0,False,False,0,0,0,0.362357,1467,32,23,9,0.7188,3535.52,0.9006,6,NETBANKING,DIGITAL_SERVICES,SMALL,32979.79,0.7942,0.2058,5,2,8,7.874853187107565,0.7188,3535.52,0.7942,82.165625,0,0,0,ALTERNATIVE_PAYMENT,0.6183757934819779,1620.8954738021646,alternative payment has strongest net expected value,0.0
EVT_00002538,ALTERNATIVE_PAYMENT,True,ALLOWED,0.413909,1,2469.97,PAYMENT_FAILURE,2026-08-05 20:56:11,CUS_000139,MER_00020,2469.97,INR,UPI,MOBILE,FAILED,TIMEOUT,3,40.85,0,False,False,0,0,0,0.383909,540,43,38,5,0.8837,3801.23,0.6823,68,NETBANKING,FOOD_DELIVERY,LARGE,3635.97,0.9772,0.0228,20,2,8,7.812366065081239,0.8837,3801.23,0.9772,57.44116279069767,0,0,1,ALTERNATIVE_PAYMENT,0.3871602169452562,951.2741210482744,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,2469.97
EVT_00001572,ALTERNATIVE_PAYMENT,True,ALLOWED,0.490458,1,3310.05,SUBSCRIPTION_FAILURE,2026-08-05 19:38:53,CUS_000494,MER_00135,3310.05,INR,CARD,DESKTOP,AT_RISK,,0,12.77,0,False,False,153,2,0,0.460458,916,49,44,5,0.898,5495.79,0.5861,35,CARD,FOOD_DELIVERY,SMALL,9749.43,0.833,0.167,19,2,8,8.105020638611117,0.898,5495.79,0.833,67.55204081632654,0,0,0,ALTERNATIVE_PAYMENT,0.4958615012318496,1636.3263621524839,alternative payment has strongest net expected value,3310.05
EVT_00004810,ALTERNATIVE_PAYMENT,True,ALLOWED,0.36336,0,0.0,PAYMENT_FAILURE,2026-08-28 21:43:06,CUS_000757,MER_00052,21642.17,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.74,0,False,False,0,0,0,0.18336,1114,70,66,4,0.9429,8476.38,0.884,45,UPI,RETAIL,LARGE,8899.2,0.9756,0.0244,21,4,8,9.982445210217312,0.9429,8476.38,0.9756,309.1738571428571,1,1,1,ALTERNATIVE_PAYMENT,0.3660956633386653,7918.104582238161,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00005733,ALTERNATIVE_PAYMENT,True,ALLOWED,0.369585,0,0.0,SUBSCRIPTION_FAILURE,2026-08-06 02:15:05,CUS_001066,MER_00136,33069.78,INR,UPI,MOBILE,AT_RISK,,0,66.65,0,False,False,638,21,3,0.339585,600,44,33,11,0.75,14683.22,0.7862,77,UPI,TRAVEL,MEDIUM,1391.97,0.9802,0.0198,2,3,8,10.406405392029708,0.75,14683.22,0.9802,751.585909090909,1,0,0,RECOVERY_REMINDER,0.40161736600764936,13279.397938052442,reminder has strong predicted recovery value; high-value transaction; decision margin is narrow,0.0
EVT_00004207,ALTERNATIVE_PAYMENT,True,ALLOWED,0.511265,1,14161.57,PAYMENT_FAILURE,2026-08-22 11:07:55,CUS_001646,MER_00111,14161.57,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,46.37,0,False,False,0,0,0,0.481265,463,42,34,8,0.8095,7635.85,0.8967,75,NETBANKING,SAAS,SMALL,5915.71,0.9052,0.0948,11,5,8,9.558357847954232,0.8095,7635.85,0.9052,337.1802380952381,1,0,1,ALTERNATIVE_PAYMENT,0.3644815009897956,5156.6302899720595,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; high-value transaction,14161.57
EVT_00005285,ALTERNATIVE_PAYMENT,True,ALLOWED,0.554145,1,3977.69,PAYMENT_FAILURE,2026-08-28 19:43:37,CUS_000013,MER_00072,3977.69,INR,CARD,TABLET,FAILED,BANK_TECHNICAL_ERROR,1,63.86,0,False,False,0,0,0,0.524145,1111,13,10,3,0.7692,4056.41,0.6597,76,UPI,TRAVEL,MEDIUM,4974.21,0.8851,0.1149,19,4,8,8.288707898369495,0.7692,4056.41,0.8851,305.97615384615386,0,0,0,ALTERNATIVE_PAYMENT,0.6133645653079776,2434.7740977798894,alternative payment has strongest net expected value,3977.69
EVT_00005873,ALTERNATIVE_PAYMENT,True,ALLOWED,0.193207,0,0.0,SUBSCRIPTION_FAILURE,2026-08-19 03:33:34,CUS_000843,MER_00127,2793.22,INR,WALLET,MOBILE,AT_RISK,,0,43.72,0,False,False,289,4,3,0.163207,1366,61,50,11,0.8197,3658.65,0.399,28,UPI,SAAS,MEDIUM,11305.04,0.8287,0.1713,3,2,8,7.935308276874544,0.8197,3658.65,0.8287,45.790491803278684,0,0,0,ALTERNATIVE_PAYMENT,0.3284333081035219,912.3864848609194,alternative payment has strongest net expected value,0.0
EVT_00005016,ALTERNATIVE_PAYMENT,True,ALLOWED,0.365052,1,1609.7,PAYMENT_FAILURE,2026-08-18 22:09:24,CUS_000283,MER_00041,1609.7,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,0.23,0,False,False,0,0,0,0.335052,1016,26,20,6,0.7692,4611.29,0.9085,33,NETBANKING,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,22,1,8,7.384424146096634,0.7692,4611.29,0.8746,61.91153846153846,0,0,0,RECOVERY_REMINDER,0.4476583409075771,718.5956313589269,reminder has strong predicted recovery value; decision margin is narrow,1609.7
EVT_00006759,ALTERNATIVE_PAYMENT,True,ALLOWED,0.538735,0,0.0,PAYMENT_FAILURE,2026-08-06 10:34:22,CUS_001288,MER_00081,7226.17,INR,WALLET,MOBILE,FAILED,TIMEOUT,2,36.06,0,False,False,0,0,0,0.508735,374,16,16,0,1.0,11312.53,0.8933,65,UPI,FOOD_DELIVERY,MEDIUM,42052.11,0.8971,0.1029,10,3,8,8.885602813906557,1.0,11312.53,0.8971,451.635625,0,1,1,RECOVERY_REMINDER,0.524114152490441,3785.33796530185,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority; strong customer payment history; decision margin is narrow,7226.17
EVT_00001222,ALTERNATIVE_PAYMENT,True,ALLOWED,0.412609,0,0.0,PAYMENT_FAILURE,2026-08-06 09:53:21,CUS_000755,MER_00133,2277.25,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,48.87,0,False,False,0,0,0,0.382609,845,79,72,7,0.9114,2141.74,0.8231,89,UPI,TRAVEL,SMALL,4316.96,0.7958,0.2042,9,3,8,7.7311628833762365,0.9114,2141.74,0.7958,28.825949367088608,0,1,1,ALTERNATIVE_PAYMENT,0.34695252905981305,785.0976468014593,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00003217,ALTERNATIVE_PAYMENT,True,ALLOWED,0.509869,0,0.0,PAYMENT_FAILURE,2026-08-28 15:58:19,CUS_001253,MER_00144,9285.13,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,57.56,0,False,False,0,0,0,0.329869,138,13,12,1,0.9231,18331.42,0.6694,61,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.1641,15,4,8,9.136277168051118,0.9231,18331.42,0.8359,714.2407692307692,0,1,0,ALTERNATIVE_PAYMENT,0.5544252566233644,5142.910583031299,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00002225,ALTERNATIVE_PAYMENT,True,ALLOWED,0.44786,1,4869.28,PAYMENT_FAILURE,2026-08-22 13:39:53,CUS_000167,MER_00128,4869.28,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,0.03,0,False,False,0,0,0,0.26786,502,25,23,2,0.92,6875.19,0.5135,60,UPI,TRAVEL,LARGE,637.62,0.9635,0.0365,13,5,8,8.4909067092904,0.92,6875.19,0.9635,194.7712,0,1,0,ALTERNATIVE_PAYMENT,0.4108728374665928,1995.6548900193309,alternative payment has strongest net expected value; strong customer payment history,4869.28
EVT_00007061,ALTERNATIVE_PAYMENT,True,ALLOWED,0.405308,0,0.0,PAYMENT_FAILURE,2026-08-18 22:23:46,CUS_001212,MER_00006,4848.02,INR,CARD,DESKTOP,FAILED,TIMEOUT,3,32.45,0,False,False,0,0,0,0.375308,1179,22,20,2,0.9091,2472.79,0.7338,32,CARD,SAAS,SMALL,11987.91,0.8542,0.1458,22,1,8,8.486531901658612,0.9091,2472.79,0.8542,220.36454545454546,0,1,1,ALTERNATIVE_PAYMENT,0.3748967143625555,1812.5067691639565,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00000299,ALTERNATIVE_PAYMENT,True,ALLOWED,0.603616,0,0.0,PAYMENT_FAILURE,2026-08-06 09:28:45,CUS_001093,MER_00041,4674.0,INR,CARD,TABLET,FAILED,TIMEOUT,0,41.59,0,False,False,0,0,0,0.573616,1269,57,42,15,0.7368,4995.66,0.7941,80,CARD,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,9,3,8,8.449984441722787,0.7368,4995.66,0.8746,82.0,0,0,0,RETRY_LATER,0.6663684277639785,3113.606031368836,delayed retry has strong predicted recovery value,0.0
EVT_00008987,ALTERNATIVE_PAYMENT,True,ALLOWED,0.706472,1,4815.62,PAYMENT_FAILURE,2026-08-06 09:26:42,CUS_000206,MER_00120,4815.62,INR,WALLET,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,71.62,0,False,False,0,0,0,0.676472,420,64,59,5,0.9219,3418.34,0.4829,46,UPI,E_COMMERCE,SMALL,2459.82,0.952,0.048,9,3,8,8.47982771624422,0.9219,3418.34,0.952,75.2440625,0,1,0,RETRY_LATER,0.7535315833780625,3627.721763547065,delayed retry has strong predicted recovery value; strong customer payment history,4815.62
EVT_00006323,ALTERNATIVE_PAYMENT,True,ALLOWED,0.770413,1,2528.62,CHECKOUT_ABANDONMENT,2026-08-28 17:44:32,CUS_001077,MER_00040,2528.62,INR,UPI,DESKTOP,AT_RISK,,0,14.66,192,True,False,0,0,0,0.740413,1075,9,8,1,0.8889,1928.93,0.4386,19,CARD,FOOD_DELIVERY,SMALL,7435.86,0.9306,0.0694,17,4,8,7.835824372812314,0.8889,1928.93,0.9306,280.9577777777778,0,0,0,RECOVERY_REMINDER,0.9094303532443244,2297.6037798206635,reminder has strong predicted recovery value,2528.62
EVT_00003126,ALTERNATIVE_PAYMENT,True,ALLOWED,0.758097,1,542.11,CHECKOUT_ABANDONMENT,2026-08-19 00:07:28,CUS_000461,MER_00178,542.11,INR,UPI,MOBILE,AT_RISK,,0,54.32,479,True,False,0,0,0,0.728097,1093,27,23,4,0.8519,1846.27,0.359,78,CARD,EDUCATION,SMALL,7809.93,0.9459,0.0541,0,2,8,6.297311877686606,0.8519,1846.27,0.9459,20.07814814814815,0,0,0,RECOVERY_REMINDER,0.8453121085641032,456.252147173686,reminder has strong predicted recovery value,542.11
EVT_00009179,ALTERNATIVE_PAYMENT,True,ALLOWED,0.796539,1,15152.26,CHECKOUT_ABANDONMENT,2026-08-06 08:55:12,CUS_000741,MER_00147,15152.26,INR,UPI,DESKTOP,AT_RISK,,0,49.09,179,True,True,0,0,0,0.766539,1231,15,14,1,0.9333,11106.96,0.3228,36,CARD,TRAVEL,MEDIUM,6423.31,0.8655,0.1345,8,3,8,9.625970969307446,0.9333,11106.96,0.8655,1010.1506666666667,1,1,0,RECOVERY_REMINDER,0.8923873739488783,13519.685510790632,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,15152.26
EVT_00003018,ALTERNATIVE_PAYMENT,True,ALLOWED,0.685968,1,2705.85,SUBSCRIPTION_FAILURE,2026-08-06 06:31:39,CUS_001444,MER_00178,2705.85,INR,CARD,MOBILE,AT_RISK,,0,45.7,0,False,False,106,17,0,0.655968,666,18,17,1,0.9444,1925.01,0.7002,74,CARD,EDUCATION,SMALL,7809.93,0.9459,0.0541,6,3,8,7.903540876183919,0.9444,1925.01,0.9459,150.325,0,1,0,ALTERNATIVE_PAYMENT,0.7031008684552938,1897.485484909757,alternative payment has strongest net expected value; strong customer payment history,2705.85
EVT_00001262,ALTERNATIVE_PAYMENT,True,ALLOWED,0.451605,0,0.0,PAYMENT_FAILURE,2026-08-06 08:54:31,CUS_001788,MER_00058,2145.28,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,56.91,0,False,False,0,0,0,0.421605,175,2,2,0,1.0,5027.01,0.9242,48,CARD,SAAS,LARGE,1566.76,0.8967,0.1033,8,3,8,7.671491389982371,1.0,5027.01,0.8967,1072.64,0,1,0,RECOVERY_REMINDER,0.462291879840802,989.7455239848758,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,0.0
EVT_00008593,ALTERNATIVE_PAYMENT,True,ALLOWED,0.651725,1,7685.61,PAYMENT_FAILURE,2026-08-22 13:38:51,CUS_001778,MER_00126,7685.61,INR,WALLET,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,46.09,0,False,False,0,0,0,0.621725,269,68,53,15,0.7794,8482.44,0.8512,73,UPI,DIGITAL_SERVICES,SMALL,2499.99,0.8824,0.1176,13,5,8,8.947235133054914,0.7794,8482.44,0.8824,113.02367647058823,0,0,0,ALTERNATIVE_PAYMENT,0.6689534024395936,5136.314959323764,alternative payment has strongest net expected value,7685.61
EVT_00002315,ALTERNATIVE_PAYMENT,True,ALLOWED,0.401983,0,0.0,PAYMENT_FAILURE,2026-08-06 08:49:38,CUS_001339,MER_00021,2750.15,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,62.21,0,False,False,0,0,0,0.221983,1169,68,63,5,0.9265,6181.32,0.54,69,CARD,E_COMMERCE,LARGE,19944.74,0.8545,0.1455,8,3,8,7.919774285065151,0.9265,6181.32,0.8545,40.44338235294118,0,1,1,ALTERNATIVE_PAYMENT,0.35007902986819917,957.769843992028,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00008017,ALTERNATIVE_PAYMENT,True,ALLOWED,0.410952,0,0.0,PAYMENT_FAILURE,2026-08-19 01:14:30,CUS_001573,MER_00114,12691.88,INR,UPI,MOBILE,FAILED,TIMEOUT,3,6.13,0,False,False,0,0,0,0.380952,1109,55,52,3,0.9455,4864.62,0.6511,70,CARD,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,1,2,8,9.448796485313707,0.9455,4864.62,0.7179,230.76145454545454,1,1,1,ALTERNATIVE_PAYMENT,0.455898928838853,5781.214496951262,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00007647,ALTERNATIVE_PAYMENT,True,ALLOWED,0.35105,0,0.0,PAYMENT_FAILURE,2026-08-06 08:11:06,CUS_000433,MER_00057,7544.99,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,65.52,0,False,False,0,0,0,0.32105,1244,13,10,3,0.7692,6498.97,0.8171,87,CARD,E_COMMERCE,MEDIUM,11931.59,0.9085,0.0915,8,3,8,8.92877157531797,0.7692,6498.97,0.9085,580.3838461538461,0,0,1,ALTERNATIVE_PAYMENT,0.36023627956047094,2712.9791269209577,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00003338,ALTERNATIVE_PAYMENT,True,ALLOWED,0.659732,0,0.0,PAYMENT_FAILURE,2026-08-28 18:37:00,CUS_001947,MER_00146,604.33,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,69.67,0,False,False,0,0,0,0.479732,260,2,2,0,1.0,1258.88,0.782,1,UPI,RETAIL,LARGE,2271.18,0.8973,0.1027,18,4,8,6.405773763870038,1.0,1258.88,0.8973,302.165,0,1,0,ALTERNATIVE_PAYMENT,0.578893696291864,344.8428274800622,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00006478,ALTERNATIVE_PAYMENT,True,ALLOWED,0.356204,0,0.0,PAYMENT_FAILURE,2026-08-06 08:04:13,CUS_001574,MER_00105,629.43,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,67.1,0,False,False,0,0,0,0.326204,1225,27,26,1,0.963,1875.35,0.8392,33,CARD,SAAS,LARGE,3288.97,0.911,0.089,8,3,8,6.446402126243844,0.963,1875.35,0.911,23.31222222222222,0,1,0,ALTERNATIVE_PAYMENT,0.45419675620272504,280.8850642566812,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00002214,ALTERNATIVE_PAYMENT,True,ALLOWED,0.608385,0,0.0,PAYMENT_FAILURE,2026-08-19 03:04:19,CUS_000539,MER_00015,3549.74,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,4.3,0,False,False,0,0,0,0.428385,824,42,39,3,0.9286,2695.42,0.8559,11,CARD,EDUCATION,SMALL,2436.77,0.8602,0.1398,3,2,8,8.174911311450858,0.9286,2695.42,0.8602,84.51761904761904,0,1,0,ALTERNATIVE_PAYMENT,0.5717512668722322,2024.5683420670375,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00009097,ALTERNATIVE_PAYMENT,True,ALLOWED,0.776076,1,5942.49,CHECKOUT_ABANDONMENT,2026-08-06 07:27:57,CUS_001219,MER_00189,5942.49,INR,CARD,MOBILE,AT_RISK,,0,53.74,542,True,False,0,0,0,0.746076,1219,78,72,6,0.9231,5859.5,0.9622,4,UPI,E_COMMERCE,LARGE,1688.36,0.8609,0.1391,7,3,8,8.690051781908958,0.9231,5859.5,0.8609,76.18576923076922,0,1,0,RECOVERY_REMINDER,0.934007918453209,5548.332715329009,reminder has strong predicted recovery value; strong customer payment history,5942.49
EVT_00005361,ALTERNATIVE_PAYMENT,True,ALLOWED,0.45011,1,9151.86,PAYMENT_FAILURE,2026-08-28 18:39:42,CUS_001940,MER_00045,9151.86,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,22.09,0,False,False,0,0,0,0.42011,335,41,36,5,0.878,5807.45,0.9088,85,NETBANKING,FOOD_DELIVERY,MEDIUM,1683.01,0.9677,0.0323,18,4,8,9.121821677736282,0.878,5807.45,0.9677,223.2160975609756,0,0,1,ALTERNATIVE_PAYMENT,0.33421706258805733,3053.7077664171384,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,9151.86
EVT_00008919,ALTERNATIVE_PAYMENT,True,ALLOWED,0.525444,1,9873.72,CHECKOUT_ABANDONMENT,2026-08-06 06:42:23,CUS_001733,MER_00033,9873.72,INR,UPI,MOBILE,AT_RISK,,0,29.32,176,False,True,0,0,0,0.495444,1058,32,25,7,0.7812,7683.89,0.7343,22,UPI,RETAIL,SMALL,1741.31,0.8328,0.1672,6,3,8,9.197733234936948,0.7812,7683.89,0.8328,308.55375,0,0,0,RECOVERY_REMINDER,0.6983371034319783,6893.185024898392,reminder has strong predicted recovery value,0.0
EVT_00002859,ALTERNATIVE_PAYMENT,True,ALLOWED,0.436916,1,16006.07,PAYMENT_FAILURE,2026-08-22 12:56:38,CUS_001937,MER_00140,16006.07,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,58.41,0,False,False,0,0,0,0.256916,577,42,38,4,0.9048,10759.72,0.5997,8,CARD,EDUCATION,MEDIUM,8286.12,0.9696,0.0304,12,5,8,9.68078577862391,0.9048,10759.72,0.9696,381.09690476190474,1,1,1,ALTERNATIVE_PAYMENT,0.28542720159036383,4563.567768559475,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,16006.07
EVT_00004229,ALTERNATIVE_PAYMENT,True,ALLOWED,0.413325,0,0.0,PAYMENT_FAILURE,2026-08-28 18:20:34,CUS_001204,MER_00123,4800.06,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,48.16,0,False,False,0,0,0,0.233325,1149,12,11,1,0.9167,5528.4,0.7852,20,CARD,EDUCATION,SMALL,1684.78,0.9279,0.0721,18,4,8,8.476592005849225,0.9167,5528.4,0.9279,400.00500000000005,0,1,1,ALTERNATIVE_PAYMENT,0.4314866596854181,2066.1618556895883,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00007899,ALTERNATIVE_PAYMENT,True,ALLOWED,0.301473,0,0.0,PAYMENT_FAILURE,2026-08-28 15:13:27,CUS_001423,MER_00156,8304.55,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,3,19.68,0,False,False,0,0,0,0.121473,895,48,36,12,0.75,11474.58,0.7168,28,NETBANKING,FOOD_DELIVERY,MEDIUM,16696.36,0.898,0.102,15,4,8,9.024679245020168,0.75,11474.58,0.898,173.0114583333333,0,0,1,ALTERNATIVE_PAYMENT,0.3671428642752427,3043.956273516966,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00003296,ALTERNATIVE_PAYMENT,True,ALLOWED,0.467307,0,0.0,SUBSCRIPTION_FAILURE,2026-08-05 19:31:51,CUS_000152,MER_00019,3249.17,INR,CARD,MOBILE,AT_RISK,,0,5.93,0,False,False,507,22,2,0.437307,443,26,25,1,0.9615,2539.83,0.7856,71,UPI,FOOD_DELIVERY,MEDIUM,3617.98,0.9102,0.0898,19,2,8,8.08646258164809,0.9615,2539.83,0.9102,124.96807692307692,0,1,0,RECOVERY_REMINDER,0.4153340003848017,1347.4907740302863,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,3249.17
EVT_00006131,ALTERNATIVE_PAYMENT,True,ALLOWED,0.474025,0,0.0,PAYMENT_FAILURE,2026-08-05 19:11:18,CUS_001537,MER_00175,3308.59,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,37.75,0,False,False,0,0,0,0.294025,255,3,3,0,1.0,4780.89,0.6909,45,UPI,RETAIL,SMALL,14742.91,0.995,0.005,19,2,8,8.104579593629463,1.0,4780.89,0.995,1102.8633333333335,0,1,0,ALTERNATIVE_PAYMENT,0.5235806290117571,1727.3136333420093,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00008363,ALTERNATIVE_PAYMENT,True,ALLOWED,0.229958,0,0.0,PAYMENT_FAILURE,2026-08-05 13:20:39,CUS_001633,MER_00101,2660.57,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,61.45,0,False,False,0,0,0,0.199958,163,3,3,0,1.0,1708.49,0.5647,79,UPI,FOOD_DELIVERY,SMALL,3940.25,0.8648,0.1352,13,2,8,7.886671453225055,1.0,1708.49,0.8648,886.8566666666667,0,1,1,ALTERNATIVE_PAYMENT,0.3799980504165766,1006.0114129968313,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00002519,ALTERNATIVE_PAYMENT,True,ALLOWED,0.346951,1,11526.8,PAYMENT_FAILURE,2026-08-05 13:04:25,CUS_000323,MER_00149,11526.8,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,43.81,0,False,False,0,0,0,0.166951,933,27,26,1,0.963,12565.52,0.6465,37,UPI,EDUCATION,SMALL,3023.4,0.9223,0.0777,13,2,8,9.35251678846571,0.963,12565.52,0.9223,426.9185185185185,1,1,1,ALTERNATIVE_PAYMENT,0.46554855757938285,5361.28511350603,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,11526.8
EVT_00009103,ALTERNATIVE_PAYMENT,True,ALLOWED,0.363555,0,0.0,PAYMENT_FAILURE,2026-08-29 02:35:27,CUS_001258,MER_00123,25177.93,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,13.44,0,False,False,0,0,0,0.333555,846,16,13,3,0.8125,11982.93,0.7608,68,UPI,EDUCATION,SMALL,1684.78,0.9279,0.0721,2,5,8,10.133762812652549,0.8125,11982.93,0.9279,1573.620625,1,0,0,ALTERNATIVE_PAYMENT,0.48638216622256525,12241.096134400112,alternative payment has strongest net expected value; high-value transaction,0.0
