event_id,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability
EVT_00042871,CHECKOUT_ABANDONMENT,2026-01-22 09:58:50,CUS_000561,MER_00055,7511.4,INR,UPI,MOBILE,AT_RISK,,0,37.01,238,True,False,0,0,0,0.743432
EVT_00024601,PAYMENT_FAILURE,2026-01-22 10:01:48,CUS_000404,MER_00165,1497.48,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,64.23,0,False,False,0,0,0,0.23334
EVT_00066887,PAYMENT_FAILURE,2026-01-22 10:04:49,CUS_000909,MER_00021,3752.82,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,3,62.19,0,False,False,0,0,0,0.219219
EVT_00099273,CHECKOUT_ABANDONMENT,2026-01-22 10:08:31,CUS_000218,MER_00186,6999.99,INR,UPI,TABLET,AT_RISK,,0,58.24,700,True,False,0,0,0,0.706739
EVT_00018306,PAYMENT_FAILURE,2026-01-22 10:11:27,CUS_000828,MER_00036,826.92,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,0,33.95,0,False,False,0,0,0,0.558054
EVT_00097922,PAYMENT_FAILURE,2026-01-22 10:18:26,CUS_001837,MER_00119,6561.09,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,8.16,0,False,False,0,0,0,0.18252
EVT_00051828,SUBSCRIPTION_FAILURE,2026-01-22 10:25:51,CUS_001667,MER_00108,1084.05,INR,UPI,TABLET,AT_RISK,,0,24.13,0,False,False,243,9,0,0.642507
EVT_00087855,CHECKOUT_ABANDONMENT,2026-01-22 10:26:18,CUS_001881,MER_00117,9788.09,INR,UPI,MOBILE,AT_RISK,,0,29.51,498,True,False,0,0,0,0.735782
EVT_00044066,CHECKOUT_ABANDONMENT,2026-01-22 10:29:39,CUS_001187,MER_00045,3985.93,INR,UPI,MOBILE,AT_RISK,,0,54.47,65,True,False,0,0,0,0.702957
EVT_00018098,CHECKOUT_ABANDONMENT,2026-01-22 10:32:10,CUS_000970,MER_00002,1593.88,INR,CARD,MOBILE,AT_RISK,,0,61.55,149,True,False,0,0,0,0.721716
EVT_00076183,CHECKOUT_ABANDONMENT,2026-01-22 10:33:00,CUS_000378,MER_00197,4752.38,INR,UPI,MOBILE,AT_RISK,,0,5.28,708,True,False,0,0,0,0.726279
EVT_00030225,PAYMENT_FAILURE,2026-01-22 10:34:00,CUS_000036,MER_00155,2147.6,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,29.63,0,False,False,0,0,0,0.217929
EVT_00063454,PAYMENT_FAILURE,2026-01-22 10:35:31,CUS_001784,MER_00200,1285.49,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,20.23,0,False,False,0,0,0,0.230375
EVT_00008942,PAYMENT_FAILURE,2026-01-22 10:41:40,CUS_000678,MER_00024,9676.39,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,42.84,0,False,False,0,0,0,0.255767
EVT_00009322,PAYMENT_FAILURE,2026-01-22 10:43:21,CUS_001495,MER_00122,12493.72,INR,CARD,MOBILE,FAILED,TIMEOUT,1,35.25,0,False,False,0,0,0,0.528628
EVT_00082294,PAYMENT_FAILURE,2026-01-22 10:44:43,CUS_001191,MER_00071,1302.85,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,0.49,0,False,False,0,0,0,0.257453
EVT_00012015,SUBSCRIPTION_FAILURE,2026-01-22 10:49:27,CUS_000408,MER_00042,2591.21,INR,CARD,MOBILE,AT_RISK,,0,60.82,0,False,False,485,1,0,0.499343
EVT_00017224,PAYMENT_FAILURE,2026-01-22 10:51:37,CUS_000973,MER_00166,11236.47,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,14.17,0,False,False,0,0,0,0.42474
EVT_00053018,PAYMENT_FAILURE,2026-01-22 10:57:47,CUS_001617,MER_00051,1224.68,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,3.53,0,False,False,0,0,0,0.331521
EVT_00065309,CHECKOUT_ABANDONMENT,2026-01-22 10:58:38,CUS_000357,MER_00185,4896.92,INR,CARD,TABLET,AT_RISK,,0,68.33,362,False,False,0,0,0,0.482916
EVT_00044784,CHECKOUT_ABANDONMENT,2026-01-22 11:01:50,CUS_001747,MER_00079,1406.25,INR,UPI,MOBILE,AT_RISK,,0,38.48,623,True,True,0,0,0,0.692157
EVT_00004019,PAYMENT_FAILURE,2026-01-22 11:08:46,CUS_000198,MER_00087,5124.29,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,38.6,0,False,False,0,0,0,0.350419
EVT_00080195,PAYMENT_FAILURE,2026-01-22 11:12:42,CUS_000383,MER_00036,1289.34,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,0,15.06,0,False,False,0,0,0,0.283746
EVT_00004796,SUBSCRIPTION_FAILURE,2026-01-22 11:15:57,CUS_001069,MER_00180,12163.69,INR,UPI,MOBILE,AT_RISK,,0,9.99,0,False,False,129,12,2,0.391309
EVT_00042951,CHECKOUT_ABANDONMENT,2026-01-22 11:17:02,CUS_000132,MER_00151,2659.46,INR,UPI,MOBILE,AT_RISK,,0,69.28,616,True,False,0,0,0,0.707724
EVT_00034930,SUBSCRIPTION_FAILURE,2026-01-22 11:27:13,CUS_000243,MER_00088,3749.53,INR,UPI,MOBILE,AT_RISK,,0,63.92,0,False,False,240,17,3,0.314498
EVT_00054186,PAYMENT_FAILURE,2026-01-22 11:35:28,CUS_000310,MER_00133,13804.58,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,2,62.24,0,False,False,0,0,0,0.200205
EVT_00094159,CHECKOUT_ABANDONMENT,2026-01-22 11:37:16,CUS_001893,MER_00103,4870.23,INR,UPI,MOBILE,AT_RISK,,0,35.58,389,True,True,0,0,0,0.766956
EVT_00003803,CHECKOUT_ABANDONMENT,2026-01-22 11:40:35,CUS_000279,MER_00057,7967.24,INR,UPI,DESKTOP,AT_RISK,,0,23.53,389,True,True,0,0,0,0.731338
EVT_00091006,CHECKOUT_ABANDONMENT,2026-01-22 11:40:59,CUS_001851,MER_00104,10871.18,INR,NETBANKING,MOBILE,AT_RISK,,0,63.49,574,True,False,0,0,0,0.76964
EVT_00004933,CHECKOUT_ABANDONMENT,2026-01-22 11:42:08,CUS_000906,MER_00085,1043.26,INR,CARD,MOBILE,AT_RISK,,0,68.15,636,True,False,0,0,0,0.665471
EVT_00013621,CHECKOUT_ABANDONMENT,2026-01-22 11:52:26,CUS_001517,MER_00167,5921.2,INR,UPI,MOBILE,AT_RISK,,0,57.69,106,True,False,0,0,0,0.650737
EVT_00017923,CHECKOUT_ABANDONMENT,2026-01-22 11:55:56,CUS_000716,MER_00160,5898.68,INR,UPI,MOBILE,AT_RISK,,0,51.29,604,False,False,0,0,0,0.560708
EVT_00009557,PAYMENT_FAILURE,2026-01-22 11:57:25,CUS_000543,MER_00067,4660.8,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,69.58,0,False,False,0,0,0,0.384223
EVT_00021236,PAYMENT_FAILURE,2026-01-22 12:00:05,CUS_001676,MER_00020,6659.16,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,3,12.0,0,False,False,0,0,0,0.232848
EVT_00063818,SUBSCRIPTION_FAILURE,2026-01-22 12:00:37,CUS_001884,MER_00036,2503.9,INR,UPI,MOBILE,AT_RISK,,0,23.14,0,False,False,190,9,0,0.569544
EVT_00053180,PAYMENT_FAILURE,2026-01-22 12:09:38,CUS_000249,MER_00060,6220.43,INR,UPI,MOBILE,FAILED,TIMEOUT,0,22.68,0,False,False,0,0,0,0.663545
EVT_00093901,PAYMENT_FAILURE,2026-01-22 12:10:59,CUS_000345,MER_00142,953.4,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,1,49.42,0,False,False,0,0,0,0.515948
EVT_00008991,CHECKOUT_ABANDONMENT,2026-01-22 12:13:22,CUS_001167,MER_00010,960.91,INR,UPI,DESKTOP,AT_RISK,,0,16.94,603,True,False,0,0,0,0.753896
EVT_00048426,PAYMENT_FAILURE,2026-01-22 12:13:53,CUS_001939,MER_00091,15374.25,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,30.94,0,False,False,0,0,0,0.260508
EVT_00021468,PAYMENT_FAILURE,2026-01-22 12:14:20,CUS_000805,MER_00064,6265.19,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,1,45.6,0,False,False,0,0,0,0.394215
EVT_00093160,PAYMENT_FAILURE,2026-01-22 12:25:29,CUS_001658,MER_00019,4148.13,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,14.86,0,False,False,0,0,0,0.225839
EVT_00067873,SUBSCRIPTION_FAILURE,2026-01-22 12:31:11,CUS_001807,MER_00184,1915.53,INR,NETBANKING,MOBILE,AT_RISK,,0,47.14,0,False,False,33,13,3,0.27843
EVT_00059825,PAYMENT_FAILURE,2026-01-22 12:32:20,CUS_001915,MER_00074,4852.7,INR,CARD,TABLET,FAILED,PAYMENT_LIMIT,2,36.92,0,False,False,0,0,0,0.278643
EVT_00058997,SUBSCRIPTION_FAILURE,2026-01-22 12:36:44,CUS_001157,MER_00180,2578.1,INR,UPI,DESKTOP,AT_RISK,,0,68.66,0,False,False,717,7,0,0.631482
EVT_00015889,PAYMENT_FAILURE,2026-01-22 12:37:39,CUS_001570,MER_00188,2697.91,INR,UPI,MOBILE,FAILED,TIMEOUT,2,23.34,0,False,False,0,0,0,0.448815
EVT_00034462,PAYMENT_FAILURE,2026-01-22 12:41:19,CUS_001190,MER_00197,8459.5,INR,NETBANKING,TABLET,FAILED,NETWORK_ERROR,2,23.26,0,False,False,0,0,0,0.423138
EVT_00098690,CHECKOUT_ABANDONMENT,2026-01-22 12:46:43,CUS_000034,MER_00082,4054.49,INR,WALLET,MOBILE,AT_RISK,,0,43.59,721,True,True,0,0,0,0.757708
EVT_00021458,PAYMENT_FAILURE,2026-01-22 12:47:30,CUS_000028,MER_00006,660.65,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,1,15.71,0,False,False,0,0,0,0.335507
EVT_00033158,PAYMENT_FAILURE,2026-01-22 12:48:48,CUS_000397,MER_00142,1093.27,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,0,43.24,0,False,False,0,0,0,0.607034
EVT_00041871,CHECKOUT_ABANDONMENT,2026-01-22 12:51:39,CUS_000776,MER_00166,1391.0,INR,NETBANKING,DESKTOP,AT_RISK,,0,6.75,449,True,False,0,0,0,0.73801
EVT_00012029,PAYMENT_FAILURE,2026-01-22 12:57:58,CUS_001102,MER_00189,2911.36,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,11.72,0,False,False,0,0,0,0.178944
EVT_00085808,SUBSCRIPTION_FAILURE,2026-01-22 12:58:39,CUS_001275,MER_00115,1441.51,INR,CARD,MOBILE,AT_RISK,,0,9.21,0,False,False,284,8,0,0.629151
EVT_00068572,CHECKOUT_ABANDONMENT,2026-01-22 13:07:48,CUS_000703,MER_00123,1873.42,INR,UPI,MOBILE,AT_RISK,,0,34.81,889,True,False,0,0,0,0.754481
EVT_00098439,CHECKOUT_ABANDONMENT,2026-01-22 13:10:30,CUS_001547,MER_00191,7540.15,INR,UPI,TABLET,AT_RISK,,0,30.94,838,True,False,0,0,0,0.75604
EVT_00033119,CHECKOUT_ABANDONMENT,2026-01-22 13:12:15,CUS_000991,MER_00068,2044.17,INR,UPI,DESKTOP,AT_RISK,,0,52.25,262,True,True,0,0,0,0.734043
EVT_00015930,PAYMENT_FAILURE,2026-01-22 13:15:12,CUS_000601,MER_00012,377.12,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,52.6,0,False,False,0,0,0,0.315807
EVT_00057799,PAYMENT_FAILURE,2026-01-22 13:15:47,CUS_000862,MER_00111,8440.9,INR,WALLET,MOBILE,FAILED,TIMEOUT,0,44.22,0,False,False,0,0,0,0.648321
EVT_00098789,PAYMENT_FAILURE,2026-01-22 13:20:03,CUS_001900,MER_00186,14427.76,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,43.91,0,False,False,0,0,0,0.240467
EVT_00042986,PAYMENT_FAILURE,2026-01-22 13:22:49,CUS_001572,MER_00177,71357.28,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,28.06,0,False,False,0,0,0,0.258751
EVT_00053685,PAYMENT_FAILURE,2026-01-22 13:25:39,CUS_000412,MER_00192,9089.7,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,3,45.21,0,False,False,0,0,0,0.324777
EVT_00057283,PAYMENT_FAILURE,2026-01-22 13:28:50,CUS_001034,MER_00007,8224.7,INR,UPI,DESKTOP,FAILED,TIMEOUT,2,19.14,0,False,False,0,0,0,0.436059
EVT_00049928,PAYMENT_FAILURE,2026-01-22 13:29:03,CUS_000921,MER_00029,1987.86,INR,WALLET,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,1,43.73,0,False,False,0,0,0,0.340097
EVT_00006457,PAYMENT_FAILURE,2026-01-22 13:32:43,CUS_001982,MER_00151,3708.96,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,17.67,0,False,False,0,0,0,0.419872
EVT_00035104,PAYMENT_FAILURE,2026-01-22 13:36:45,CUS_000664,MER_00154,5924.67,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,9.48,0,False,False,0,0,0,0.311822
EVT_00007872,PAYMENT_FAILURE,2026-01-22 13:41:59,CUS_000059,MER_00115,2642.62,INR,WALLET,MOBILE,FAILED,PAYMENT_LIMIT,1,33.15,0,False,False,0,0,0,0.381966
EVT_00040424,PAYMENT_FAILURE,2026-01-22 13:50:06,CUS_001900,MER_00029,15418.2,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,35.22,0,False,False,0,0,0,0.138041
EVT_00055717,PAYMENT_FAILURE,2026-01-22 13:54:18,CUS_000974,MER_00174,2160.61,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.13,0,False,False,0,0,0,0.151046
EVT_00054136,SUBSCRIPTION_FAILURE,2026-01-22 13:54:30,CUS_000042,MER_00013,5699.15,INR,UPI,DESKTOP,AT_RISK,,0,53.46,0,False,False,561,7,3,0.324603
EVT_00033041,PAYMENT_FAILURE,2026-01-22 14:05:32,CUS_001455,MER_00188,4508.48,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,3,33.01,0,False,False,0,0,0,0.170293
EVT_00066856,PAYMENT_FAILURE,2026-01-22 14:14:19,CUS_000943,MER_00169,7557.9,INR,CARD,MOBILE,FAILED,TIMEOUT,1,19.5,0,False,False,0,0,0,0.600661
EVT_00065210,SUBSCRIPTION_FAILURE,2026-01-22 14:16:42,CUS_000044,MER_00065,333.51,INR,UPI,MOBILE,AT_RISK,,0,56.13,0,False,False,464,16,2,0.368787
EVT_00063548,SUBSCRIPTION_FAILURE,2026-01-22 14:22:40,CUS_000961,MER_00133,19418.12,INR,UPI,DESKTOP,AT_RISK,,0,45.43,0,False,False,867,11,1,0.524922
EVT_00050810,PAYMENT_FAILURE,2026-01-22 14:26:04,CUS_001848,MER_00038,1874.85,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,14.27,0,False,False,0,0,0,0.296489
EVT_00028928,CHECKOUT_ABANDONMENT,2026-01-22 14:29:04,CUS_000516,MER_00051,9937.11,INR,CARD,MOBILE,AT_RISK,,0,55.86,662,True,False,0,0,0,0.748308
EVT_00067807,SUBSCRIPTION_FAILURE,2026-01-22 14:29:17,CUS_000325,MER_00165,2437.89,INR,CARD,MOBILE,AT_RISK,,0,52.83,0,False,False,257,16,2,0.398363
EVT_00086933,PAYMENT_FAILURE,2026-01-22 14:31:16,CUS_001306,MER_00058,10102.37,INR,CARD,MOBILE,FAILED,TIMEOUT,0,71.09,0,False,False,0,0,0,0.650351
EVT_00004783,PAYMENT_FAILURE,2026-01-22 14:38:11,CUS_001710,MER_00045,3906.24,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,35.68,0,False,False,0,0,0,0.390282
EVT_00093938,PAYMENT_FAILURE,2026-01-22 14:38:20,CUS_000720,MER_00199,17577.24,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,69.36,0,False,False,0,0,0,0.23749
EVT_00071469,SUBSCRIPTION_FAILURE,2026-01-22 14:41:27,CUS_001724,MER_00199,19439.64,INR,CARD,MOBILE,AT_RISK,,0,50.82,0,False,False,118,5,3,0.151252
EVT_00062550,SUBSCRIPTION_FAILURE,2026-01-22 14:46:02,CUS_001661,MER_00188,12035.05,INR,NETBANKING,MOBILE,AT_RISK,,0,64.96,0,False,False,174,13,1,0.530278
EVT_00012458,PAYMENT_FAILURE,2026-01-22 14:51:09,CUS_000707,MER_00129,3381.93,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,7.21,0,False,False,0,0,0,0.596805
EVT_00031104,PAYMENT_FAILURE,2026-01-22 14:56:01,CUS_001799,MER_00197,1596.11,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,40.57,0,False,False,0,0,0,0.346822
EVT_00014300,CHECKOUT_ABANDONMENT,2026-01-22 15:06:37,CUS_001331,MER_00093,12230.45,INR,CARD,MOBILE,AT_RISK,,0,23.11,367,True,True,0,0,0,0.75689
EVT_00082540,SUBSCRIPTION_FAILURE,2026-01-22 15:07:41,CUS_000571,MER_00181,3595.13,INR,NETBANKING,DESKTOP,AT_RISK,,0,31.45,0,False,False,473,7,0,0.614013
EVT_00072002,PAYMENT_FAILURE,2026-01-22 15:12:00,CUS_001638,MER_00149,3641.41,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,1,41.35,0,False,False,0,0,0,0.33889
EVT_00094727,PAYMENT_FAILURE,2026-01-22 15:16:46,CUS_001898,MER_00058,7542.66,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,10.27,0,False,False,0,0,0,0.422575
EVT_00009896,PAYMENT_FAILURE,2026-01-22 15:21:44,CUS_000457,MER_00190,9820.12,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,49.0,0,False,False,0,0,0,0.338419
EVT_00093845,PAYMENT_FAILURE,2026-01-22 15:29:42,CUS_000174,MER_00120,10175.65,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,47.38,0,False,False,0,0,0,0.199529
EVT_00064006,PAYMENT_FAILURE,2026-01-22 15:32:25,CUS_000554,MER_00152,3647.6,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,23.3,0,False,False,0,0,0,0.40637
EVT_00070390,PAYMENT_FAILURE,2026-01-22 15:37:42,CUS_001203,MER_00103,1010.35,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,6.51,0,False,False,0,0,0,0.231271
EVT_00095111,PAYMENT_FAILURE,2026-01-22 15:42:12,CUS_000005,MER_00196,3283.12,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,29.88,0,False,False,0,0,0,0.195684
EVT_00048051,PAYMENT_FAILURE,2026-01-22 15:43:54,CUS_001443,MER_00119,1852.03,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,47.06,0,False,False,0,0,0,0.125394
EVT_00064196,PAYMENT_FAILURE,2026-01-22 15:47:53,CUS_001273,MER_00134,2361.57,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,5.87,0,False,False,0,0,0,0.45042
EVT_00060235,PAYMENT_FAILURE,2026-01-22 15:52:11,CUS_001521,MER_00134,3152.7,INR,CARD,MOBILE,FAILED,TIMEOUT,1,43.38,0,False,False,0,0,0,0.562912
EVT_00053369,CHECKOUT_ABANDONMENT,2026-01-22 15:52:38,CUS_000041,MER_00115,11838.78,INR,CARD,MOBILE,AT_RISK,,0,64.27,177,True,False,0,0,0,0.761686
EVT_00005813,PAYMENT_FAILURE,2026-01-22 15:54:00,CUS_000946,MER_00050,991.71,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,0.73,0,False,False,0,0,0,0.436455
EVT_00056704,PAYMENT_FAILURE,2026-01-22 15:57:42,CUS_000223,MER_00091,15535.45,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,2,4.54,0,False,False,0,0,0,0.399604
EVT_00025862,PAYMENT_FAILURE,2026-01-22 16:03:33,CUS_000791,MER_00190,27524.39,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,28.02,0,False,False,0,0,0,0.721797
EVT_00080904,PAYMENT_FAILURE,2026-01-22 16:04:06,CUS_001763,MER_00148,6120.12,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,26.0,0,False,False,0,0,0,0.420196
EVT_00056335,PAYMENT_FAILURE,2026-01-22 16:04:09,CUS_001764,MER_00080,4364.83,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,31.49,0,False,False,0,0,0,0.301137
EVT_00004508,PAYMENT_FAILURE,2026-01-22 16:05:35,CUS_000661,MER_00029,1393.83,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,1,38.37,0,False,False,0,0,0,0.284194
EVT_00062818,SUBSCRIPTION_FAILURE,2026-01-22 16:09:39,CUS_001197,MER_00093,2447.03,INR,CARD,DESKTOP,AT_RISK,,0,70.82,0,False,False,813,14,1,0.484547
EVT_00067084,CHECKOUT_ABANDONMENT,2026-01-22 16:10:49,CUS_000032,MER_00146,23324.44,INR,UPI,DESKTOP,AT_RISK,,0,41.08,22,True,True,0,0,0,0.678314
EVT_00000661,PAYMENT_FAILURE,2026-01-22 16:12:48,CUS_001352,MER_00050,2698.79,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,32.62,0,False,False,0,0,0,0.500364
EVT_00047648,SUBSCRIPTION_FAILURE,2026-01-22 16:13:27,CUS_000585,MER_00061,2053.57,INR,NETBANKING,DESKTOP,AT_RISK,,0,32.99,0,False,False,466,14,2,0.402559
EVT_00099325,SUBSCRIPTION_FAILURE,2026-01-22 16:15:47,CUS_000381,MER_00035,8317.39,INR,UPI,TABLET,AT_RISK,,0,66.98,0,False,False,343,4,1,0.404036
EVT_00037611,PAYMENT_FAILURE,2026-01-22 16:17:09,CUS_001072,MER_00134,11012.31,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,56.32,0,False,False,0,0,0,0.190461
EVT_00005233,PAYMENT_FAILURE,2026-01-22 16:17:49,CUS_001808,MER_00046,2752.88,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,1,32.56,0,False,False,0,0,0,0.267979
EVT_00030616,PAYMENT_FAILURE,2026-01-22 16:18:29,CUS_000371,MER_00137,4154.29,INR,NETBANKING,DESKTOP,FAILED,PAYMENT_LIMIT,1,50.58,0,False,False,0,0,0,0.305005
EVT_00019520,PAYMENT_FAILURE,2026-01-22 16:20:33,CUS_000911,MER_00004,2861.1,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,0,43.09,0,False,False,0,0,0,0.328663
EVT_00084457,PAYMENT_FAILURE,2026-01-22 16:23:34,CUS_000890,MER_00071,2139.93,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,1,17.3,0,False,False,0,0,0,0.526318
EVT_00021629,SUBSCRIPTION_FAILURE,2026-01-22 16:25:35,CUS_000448,MER_00152,2020.65,INR,CARD,DESKTOP,AT_RISK,,0,25.54,0,False,False,384,15,3,0.280908
EVT_00085706,PAYMENT_FAILURE,2026-01-22 16:35:31,CUS_001025,MER_00028,6543.63,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,22.32,0,False,False,0,0,0,0.63669
EVT_00056906,PAYMENT_FAILURE,2026-01-22 16:39:13,CUS_000429,MER_00064,7073.98,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,2,37.5,0,False,False,0,0,0,0.488355
EVT_00050443,SUBSCRIPTION_FAILURE,2026-01-22 16:39:18,CUS_001806,MER_00198,5822.08,INR,UPI,MOBILE,AT_RISK,,0,71.87,0,False,False,755,23,3,0.30866
EVT_00025397,PAYMENT_FAILURE,2026-01-22 16:39:39,CUS_000933,MER_00190,2305.24,INR,CARD,TABLET,FAILED,EXPIRED_PAYMENT_METHOD,3,0.4,0,False,False,0,0,0,0.239741
EVT_00080963,PAYMENT_FAILURE,2026-01-22 16:45:54,CUS_001875,MER_00116,1966.66,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,10.25,0,False,False,0,0,0,0.267377
EVT_00039694,PAYMENT_FAILURE,2026-01-22 16:49:23,CUS_001998,MER_00068,1607.36,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,30.38,0,False,False,0,0,0,0.508128
EVT_00081518,PAYMENT_FAILURE,2026-01-22 16:50:24,CUS_000007,MER_00124,14084.71,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,30.95,0,False,False,0,0,0,0.361615
EVT_00008700,PAYMENT_FAILURE,2026-01-22 17:01:37,CUS_000440,MER_00136,836.73,INR,WALLET,MOBILE,FAILED,NETWORK_ERROR,1,41.8,0,False,False,0,0,0,0.509368
EVT_00011407,PAYMENT_FAILURE,2026-01-22 17:02:54,CUS_000997,MER_00120,446.28,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,41.95,0,False,False,0,0,0,0.138663
EVT_00007769,PAYMENT_FAILURE,2026-01-22 17:18:49,CUS_001464,MER_00160,5923.91,INR,CARD,MOBILE,FAILED,TIMEOUT,1,44.62,0,False,False,0,0,0,0.518851
EVT_00016748,SUBSCRIPTION_FAILURE,2026-01-22 17:23:47,CUS_001705,MER_00069,42323.31,INR,UPI,DESKTOP,AT_RISK,,0,5.05,0,False,False,303,6,3,0.398151
EVT_00041021,CHECKOUT_ABANDONMENT,2026-01-22 17:26:05,CUS_001792,MER_00039,3886.17,INR,NETBANKING,DESKTOP,AT_RISK,,0,19.59,899,False,False,0,0,0,0.555377
EVT_00043828,PAYMENT_FAILURE,2026-01-22 17:33:22,CUS_000709,MER_00181,2167.47,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,0,55.96,0,False,False,0,0,0,0.569849
EVT_00081190,PAYMENT_FAILURE,2026-01-22 17:33:30,CUS_001700,MER_00016,9375.41,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,2,24.65,0,False,False,0,0,0,0.472257
EVT_00042192,PAYMENT_FAILURE,2026-01-22 17:38:26,CUS_000881,MER_00177,7337.82,INR,UPI,MOBILE,FAILED,TIMEOUT,3,30.35,0,False,False,0,0,0,0.332402
EVT_00087233,PAYMENT_FAILURE,2026-01-22 17:40:15,CUS_000086,MER_00023,5204.04,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,24.24,0,False,False,0,0,0,0.231593
EVT_00069139,PAYMENT_FAILURE,2026-01-22 17:46:04,CUS_000071,MER_00178,3526.62,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,32.04,0,False,False,0,0,0,0.266381
EVT_00043868,CHECKOUT_ABANDONMENT,2026-01-22 17:52:27,CUS_001883,MER_00178,3140.47,INR,NETBANKING,MOBILE,AT_RISK,,0,53.79,740,True,False,0,0,0,0.732006
EVT_00053840,PAYMENT_FAILURE,2026-01-22 17:56:53,CUS_000716,MER_00040,2839.86,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,1,18.84,0,False,False,0,0,0,0.26634
